"speciesKey","speciesDisplayName","cultivar","aliases","catalogOnly","hasPhaseAdjustment","phaseBucket","hasPollinationOverride","pollinationRequirement","researchStatus","researchNoteId","lastReviewedDate"
"mandarin","Satsuma","Okitsu","","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Owari","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Seto","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Silverhill","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Xie Shan","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"sour cherry","Sour Cherry","Montmorency","","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"soursop","Soursop","Bennett","","false","true","MID","false",,"reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"soursop","Soursop","Cuban Fiberless","Cuban Fibreless|Guanabana sin fibre","false","true","MID","false",,"reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"soursop","Soursop","Sweet","Sweet soursop|Sweet guanabana|Guanabana dulce","false","true","MID","false",,"reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"soursop","Soursop","Whitman Fiberless","Whitman's Fiberless|Whitman","false","true","MID","false",,"reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"star fruit","Star Fruit","Arkin","","false","true","MID","true","SELF_FERTILE","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","B-1","B1","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","B-10","B10","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","B-11","B11|Chan Yong I","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","B-16","B16","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","B-17","B17|Belimbing Madu","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","B-2","B2","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Cheng Chui","Cheng Tsey|Chun Choi","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Dah Pon","","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Demak","","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Fwang Tung","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Golden Star","","false","true","MID","true","SELF_FERTILE","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Hew-1","Hew #1","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Kajang","Kaiang","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Kary","Kari","false","true","MID","true","SELF_FERTILE","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Lara","","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Maha","","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Mih Tao","Mei Tao|Mih-Tao","false","true","MID","true","PARTIAL_SELF_INCOMPATIBILITY","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Newcomb","","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Sri Kembangan","Sri Kambangan","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Star King","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Tean Ma","Team Ma|Tean-Ma","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Thai Knight","","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Thayer","","false","true","MID","false",,"reviewed","star-fruit-research.md","2026-03-30"
"star fruit","Star Fruit","Wheeler","","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","star-fruit-research.md","2026-03-30"
"sugar apple","Sugar Apple","Abd El Razik","Abd E1 Razik","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","APK-1","APK1","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Balanagar","Balangar","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Barbados","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Barbados Seedlings","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Beni Mazar","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Brazilian Seedless","Brazilian seedless","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","British Guiana","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Crimson","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Cuban Seedless","Seedless Cuban","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Kakarlapahad","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Kampong Mauve","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","LeahReese","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Lessard Thai","Thai Lessard","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Mammoth","A squamosa var mammoth","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Na Dai","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","NMK-1 Golden","NMK-1","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Purple or Red","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Raidurg","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Red","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Red Sitaphal","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Red-speckled","Red Speckled","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Thai Seedless","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Washington","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Washington 07005","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Washington 98797","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","White-stemmed","White Stemmed","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"sugar apple","Sugar Apple","Yellow","","false","true","MID","false",,"reviewed","sugar-apple-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Chewing cane","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","CP 00-1101","CP00-1101","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","CP 01-1372","CP01-1372","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","CP 89-2143","CP89-2143","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","CP 96-1252","CP96-1252","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Crystal / commercial cane","Commercial cane|Crystal cane","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Georgia Red","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Green German","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Home Green","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Louisiana Purple","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Louisiana Ribbon","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Louisiana Striped","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Syrup cane","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","White Transparent","","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"saccharum spp.","Sugarcane (cultivated hybrid complex)","Yellow Gal","F31-407|F 31-407","false","true","MID","false",,"reviewed","sugar-cane-research.md","2026-03-30"
"sweet cherry","Sweet Cherry","Bing","","false","true","MID","false","NEEDS_CROSS_POLLINATION","reviewed","stonefruit-bloom-research.md","2026-03-30"
"sweet cherry","Sweet Cherry","Black Tartarian","","false","true","EARLY","false","NEEDS_CROSS_POLLINATION","reviewed","stonefruit-bloom-research.md","2026-03-30"
"sweet cherry","Sweet Cherry","Lapins","","false","true","EARLY","true","SELF_FERTILE","reviewed","stonefruit-bloom-research.md","2026-03-30"
"sweet cherry","Sweet Cherry","Rainier","","false","true","MID","false","NEEDS_CROSS_POLLINATION","reviewed","stonefruit-bloom-research.md","2026-03-30"
"sweet cherry","Sweet Cherry","Stella","","false","true","MID","true","SELF_FERTILE","reviewed","stonefruit-bloom-research.md","2026-03-30"
"tamarind","Tamarind","Aglibut Sweet","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Ajanta","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","DTS-1","DTS 1","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Fak Dap","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Goma Prateek","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Hasanur","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Inthaphalam","Intapalum|Intapalam","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Khandee","Khantee|Kantee","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Makham Waan","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Manila Sweet","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Mun Jong","Muen Chong|Munjong","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Nam Phueng","Nam Pheung|Namphueng","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","PKM-1","PKM 1|Periyakulam 1","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Prakai Thong","Prakaithong","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Prathisthan","Pratishthan","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","PSAU Sour 2","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Saeng Athit","Saengathit","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Sichomphu","Si Chomphu|Sri Chompoo|Si Chompoo","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Sithong","Si Thong","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Sithong Bao","Si Thong Bao","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","T-263","Tamarind 263|T 263","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Tumkur","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Urigam","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Wan Lon","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"tamarind","Tamarind","Yogeshwari","","false","true","MID","false",,"reviewed","tamarind-research.md","2026-03-30"
"mandarin","Tangelo","Minneola","Honeybell|Honey Bell","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangelo","Orlando","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangelo","Ortanique","","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangelo","Seminole","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Daisy","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Dancy","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Fairchild","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Fallglo","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Lee","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Page","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Robinson","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangerine","Sunburst","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Tangor","Temple","","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"white sapote","White Sapote","Blumenthal","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Dade","","false","true","MID","false",,"reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Denzler","Densler","false","true","MID","false",,"reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Golden","Max Golden","false","true","MID","false",,"reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Homestead","","false","true","MID","false",,"reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Lemon Gold","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","McDill","","false","true","MID","false",,"reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Pike","","false","true","MID","false",,"reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Reinecke Commercial","Reinekie|Reinikie|Reinikie Commercial|Reineke Commercial","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Smathers","","false","true","MID","false",,"reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Suebelle","Hubbell","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Vernon","","false","true","MID","true","SELF_FERTILE","reviewed","white-sapote-research.md","2026-03-30"
"white sapote","White Sapote","Yellow","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","white-sapote-research.md","2026-03-30"
